[2018-03-23 12:56:16,869] [INFO] started logging
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:47,883] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:47,884] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,188] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,459] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,788] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,795] [DEBUG] got cstring
[2018-03-26 12:41:48,795] [DEBUG] vs: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,795] [DEBUG] printed vs
[2018-03-26 12:41:48,815] [DEBUG] got cstring
[2018-03-26 12:41:48,815] [DEBUG] vs: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,815] [DEBUG] printed vs
[2018-03-26 12:41:48,830] [DEBUG] got cstring
[2018-03-26 12:41:48,830] [DEBUG] vs: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,830] [DEBUG] printed vs
[2018-03-26 12:41:48,834] [DEBUG] got cstring
[2018-03-26 12:41:48,834] [DEBUG] vs: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,834] [DEBUG] printed vs
[2018-03-26 12:41:48,848] [DEBUG] got cstring
[2018-03-26 12:41:48,849] [DEBUG] vs: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,849] [DEBUG] printed vs
[2018-03-26 12:41:48,862] [DEBUG] got cstring
[2018-03-26 12:41:48,862] [DEBUG] vs: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,862] [DEBUG] printed vs
[2018-03-26 12:41:48,875] [DEBUG] got cstring
[2018-03-26 12:41:48,875] [DEBUG] vs: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec2 TexCoords;
out vec4 vertexColor;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    TexCoords = aTexCoords;    
    gl_Position = projection * view * model * vec4(aPos, 1.0);
    vertexColor = vec4(aNormal,1.0f);
}

[2018-03-26 12:41:48,875] [DEBUG] printed vs
[2018-03-26 12:44:00,903] [INFO] started logging
[2018-03-26 12:44:00,904] [DEBUG] making static mesh
[2018-03-26 12:44:00,904] [DEBUG] loading file...
[2018-03-26 12:44:01,401] [DEBUG] V: Ä∑
[2018-03-26 12:44:01,746] [DEBUG] V: 
[2018-03-26 12:44:02,050] [DEBUG] V: –@6
[2018-03-26 12:44:02,051] [DEBUG] V: ‡s5
[2018-03-26 12:44:02,357] [DEBUG] V: 5
[2018-03-26 12:44:02,629] [DEBUG] V: 5
[2018-03-26 12:44:02,973] [DEBUG] V: 05
[2018-03-26 12:45:01,803] [INFO] started logging
[2018-03-26 12:45:01,803] [DEBUG] making static mesh
[2018-03-26 12:45:01,803] [DEBUG] loading file...
[2018-03-26 12:45:02,285] [INFO] phong
[2018-03-26 12:45:02,285] [INFO] white
[2018-03-26 12:45:02,285] [DEBUG] V: pÛ
[2018-03-26 12:45:02,629] [INFO] phong
[2018-03-26 12:45:02,630] [INFO] white
[2018-03-26 12:45:02,630] [DEBUG] V: 
[2018-03-26 12:45:02,933] [INFO] phong
[2018-03-26 12:45:02,933] [INFO] white
[2018-03-26 12:45:02,933] [DEBUG] V: †éÒ
[2018-03-26 12:45:02,935] [INFO] phong
[2018-03-26 12:45:02,935] [INFO] white
[2018-03-26 12:45:02,935] [DEBUG] V: 0ˆÚ
[2018-03-26 12:45:03,240] [INFO] phong
[2018-03-26 12:45:03,240] [INFO] white
[2018-03-26 12:45:03,240] [DEBUG] V: êñÛ
[2018-03-26 12:45:03,514] [INFO] phong
[2018-03-26 12:45:03,514] [INFO] white
[2018-03-26 12:45:03,514] [DEBUG] V: pˆÚ
[2018-03-26 12:45:03,846] [INFO] phong
[2018-03-26 12:45:03,846] [INFO] white
[2018-03-26 12:45:03,846] [DEBUG] V: êêÒ
[2018-03-26 12:45:03,853] [DEBUG] got cstring
[2018-03-26 12:45:38,745] [INFO] started logging
[2018-03-26 12:45:38,746] [DEBUG] making static mesh
[2018-03-26 12:45:38,746] [DEBUG] loading file...
[2018-03-26 12:45:39,225] [INFO] phong
[2018-03-26 12:45:39,225] [INFO] white
[2018-03-26 12:45:39,225] [DEBUG] V: `k1
[2018-03-26 12:45:39,571] [INFO] phong
[2018-03-26 12:45:39,571] [INFO] white
[2018-03-26 12:45:39,571] [DEBUG] V: ê2
[2018-03-26 12:45:39,874] [INFO] phong
[2018-03-26 12:45:39,874] [INFO] white
[2018-03-26 12:45:39,874] [DEBUG] V: xKüP
[2018-03-26 12:45:39,876] [INFO] phong
[2018-03-26 12:45:39,876] [INFO] white
[2018-03-26 12:45:39,876] [DEBUG] V: ‡e1
[2018-03-26 12:45:40,182] [INFO] phong
[2018-03-26 12:45:40,182] [INFO] white
[2018-03-26 12:45:40,182] [DEBUG] V: ¿º2
[2018-03-26 12:45:40,455] [INFO] phong
[2018-03-26 12:45:40,455] [INFO] white
[2018-03-26 12:45:40,455] [DEBUG] V: 0›2
[2018-03-26 12:45:40,787] [INFO] phong
[2018-03-26 12:45:40,787] [INFO] white
[2018-03-26 12:45:40,787] [DEBUG] V: xKüP
[2018-03-26 12:45:40,794] [DEBUG] got cstring
[2018-03-26 12:46:30,896] [INFO] started logging
[2018-03-26 12:46:30,897] [DEBUG] making static mesh
[2018-03-26 12:46:30,897] [DEBUG] loading file...
[2018-03-26 12:46:31,410] [INFO] phong
[2018-03-26 12:47:01,231] [INFO] started logging
[2018-03-26 12:47:01,231] [DEBUG] making static mesh
[2018-03-26 12:47:01,231] [DEBUG] loading file...
[2018-03-26 12:47:01,719] [INFO] phong
[2018-03-26 12:47:01,719] [DEBUG] V: †•e
[2018-03-26 12:47:02,068] [INFO] phong
[2018-03-26 12:47:02,068] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:02,370] [INFO] phong
[2018-03-26 12:47:02,370] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:02,372] [INFO] phong
[2018-03-26 12:47:02,372] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:02,676] [INFO] phong
[2018-03-26 12:47:02,676] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:02,948] [INFO] phong
[2018-03-26 12:47:02,948] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:03,277] [INFO] phong
[2018-03-26 12:47:03,277] [DEBUG] V: @e
[2018-03-26 12:47:03,284] [DEBUG] got cstring
[2018-03-26 12:47:03,284] [DEBUG] vs: 
[2018-03-26 12:47:03,284] [DEBUG] printed vs
[2018-03-26 12:47:30,297] [INFO] started logging
[2018-03-26 12:47:30,297] [DEBUG] making static mesh
[2018-03-26 12:47:30,297] [DEBUG] loading file...
[2018-03-26 12:47:30,787] [INFO] phong
[2018-03-26 12:47:30,787] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:31,134] [INFO] phong
[2018-03-26 12:47:31,134] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:31,437] [INFO] phong
[2018-03-26 12:47:31,437] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:31,438] [INFO] phong
[2018-03-26 12:47:31,438] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:31,745] [INFO] phong
[2018-03-26 12:47:31,745] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:47:32,018] [INFO] phong
[2018-03-26 12:47:32,018] [DEBUG] V: ¿ê¨
[2018-03-26 12:47:32,349] [INFO] phong
[2018-03-26 12:47:32,349] [DEBUG] V: –è¨
[2018-03-26 12:47:32,356] [DEBUG] got cstring
[2018-03-26 12:51:06,506] [INFO] started logging
[2018-03-26 12:51:06,506] [DEBUG] making static mesh
[2018-03-26 12:51:06,506] [DEBUG] loading file...
[2018-03-26 12:51:18,596] [INFO] started logging
[2018-03-26 12:51:18,596] [DEBUG] making static mesh
[2018-03-26 12:51:18,597] [DEBUG] loading file...
[2018-03-26 12:53:51,118] [INFO] started logging
[2018-03-26 12:53:51,118] [DEBUG] making static mesh
[2018-03-26 12:53:51,118] [DEBUG] loading file...
[2018-03-26 12:53:51,599] [DEBUG] V: ÄªF
[2018-03-26 12:53:51,941] [DEBUG] V: @ñG
[2018-03-26 12:53:52,244] [DEBUG] V: @ñG
[2018-03-26 12:53:52,245] [DEBUG] V: @ñG
[2018-03-26 12:53:52,549] [DEBUG] V: `EG
[2018-03-26 12:53:52,820] [DEBUG] V: êΩF
[2018-03-26 12:53:53,150] [DEBUG] V: ¿<G
[2018-03-26 12:53:53,156] [DEBUG] got cstring
[2018-03-26 12:53:53,156] [DEBUG] vs: @¡T
[2018-03-26 12:53:53,156] [DEBUG] printed vs
[2018-03-26 12:54:17,681] [INFO] started logging
[2018-03-26 12:54:17,681] [DEBUG] making static mesh
[2018-03-26 12:54:17,681] [DEBUG] loading file...
[2018-03-26 12:54:18,156] [DEBUG] V: P®∫
[2018-03-26 12:54:18,496] [DEBUG] V: `Çπ
[2018-03-26 12:54:18,796] [DEBUG] V: `Çπ
[2018-03-26 12:54:18,797] [DEBUG] V: `Çπ
[2018-03-26 12:54:19,099] [DEBUG] V: `Çπ
[2018-03-26 12:54:19,370] [DEBUG] V: `Çπ
[2018-03-26 12:54:19,697] [DEBUG] V: †f∏
[2018-03-26 12:54:19,704] [DEBUG] got cstring
[2018-03-26 12:56:09,490] [INFO] started logging
[2018-03-26 12:56:09,491] [DEBUG] making static mesh
[2018-03-26 12:56:09,491] [DEBUG] loading file...
[2018-03-26 12:56:09,968] [DEBUG] V: 0Õ-
[2018-03-26 12:56:10,313] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:56:10,617] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:56:10,618] [DEBUG] V: 0Õ-
[2018-03-26 12:56:10,923] [DEBUG] V: 0Õ-
[2018-03-26 12:56:11,196] [DEBUG] V: –ä.
[2018-03-26 12:56:11,527] [DEBUG] V: 0ã.
[2018-03-26 12:56:11,533] [DEBUG] got cstring
[2018-03-26 12:58:47,287] [INFO] started logging
[2018-03-26 12:58:47,288] [DEBUG] making static mesh
[2018-03-26 12:58:47,288] [DEBUG] loading file...
[2018-03-26 12:58:47,769] [DEBUG] SHADER
[2018-03-26 12:59:51,953] [INFO] started logging
[2018-03-26 12:59:51,955] [DEBUG] making static mesh
[2018-03-26 12:59:51,955] [DEBUG] loading file...
[2018-03-26 12:59:52,665] [DEBUG] SHADER
[2018-03-26 12:59:52,665] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;

uniform mat4 model;
uniform mat4 view;
uniform mat4 projection;

void main()
{
    FragPos = vec3(model * vec4(aPos, 1.0));
    Normal = mat3(transpose(inverse(model))) * aNormal;  
    TexCoords = aTexCoords;
    
    gl_Position = projection * view * vec4(FragPos, 1.0);
}
[2018-03-26 12:59:53,060] [DEBUG] SHADER
[2018-03-26 12:59:53,060] [DEBUG] V: 
#version 330 core
layout (location = 0) in vec3 aPos;
layout (location = 1) in vec3 aNormal;
layout (location = 2) in vec2 aTexCoords;

out vec3 FragPos;
out vec3 Normal;
out vec2 TexCoords;
